"","species","chemical","formula","iupac"
"6218","Amelanchier alnifolia","acy","C67H112O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-icosanoyloxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"6219","Amelanchier alnifolia","acy","C67H110O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-icosanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6220","Amelanchier alnifolia","acy","C63H106O6","[(2S)-1-icosanoyloxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6221","Amelanchier alnifolia","acy","C63H104O6","[(2S)-1-icosanoyloxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6222","Amelanchier alnifolia","acy","C65H108O6","[(2S)-1-icosanoyloxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6223","Amelanchier alnifolia","acy","C65H106O6","[(2S)-1-icosanoyloxy-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6224","Amelanchier alnifolia","acy","C67H110O6","[(2S)-1-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-icosanoyloxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6225","Amelanchier alnifolia","acy","C67H108O6","[(2S)-1-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-icosanoyloxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6226","Amelanchier alnifolia","acy","C63H114O5","[(2R)-1-icosanoyloxy-3-octadecoxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6227","Amelanchier alnifolia","acy","C61H112O6","[3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6228","Amelanchier alnifolia","acy","C63H116O6","[3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] docosanoate"
"6229","Amelanchier alnifolia","acy","C65H120O6","[3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] tetracosanoate"
"6230","Amelanchier alnifolia","acy","C55H98O6","[(2S)-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-3-[(Z)-tetradec-9-enoyl]oxypropyl] icosanoate"
"6231","Amelanchier alnifolia","acy","C57H102O6","[(2S)-3-[(Z)-hexadec-9-enoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6232","Amelanchier alnifolia","acy","C59H106O6","[(2S)-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] icosanoate"
"6233","Amelanchier alnifolia","acy","C59H106O6","[(2S)-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropyl] icosanoate"
"6234","Amelanchier alnifolia","acy","C61H110O6","[(2S)-3-[(Z)-icos-11-enoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6235","Amelanchier alnifolia","acy","C61H106O6","[(2S)-3-[(5Z,8Z,11Z)-icosa-5,8,11-trienoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6236","Amelanchier alnifolia","acy","C63H114O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (Z)-docos-13-enoate"
"6237","Amelanchier alnifolia","acy","C65H118O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (Z)-tetracos-15-enoate"
"6238","Amelanchier alnifolia","acy","C59H104O6","[(2S)-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6239","Amelanchier alnifolia","acy","C59H102O6","[(2S)-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6240","Amelanchier alnifolia","acy","C61H108O6","[(2S)-3-[(11Z,14Z)-icosa-11,14-dienoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6241","Amelanchier alnifolia","acy","C61H106O6","[(2S)-3-[(8Z,11Z,14Z)-icosa-8,11,14-trienoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6242","Amelanchier alnifolia","acy","C61H104O6","[(2S)-3-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6243","Amelanchier alnifolia","acy","C63H112O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"6244","Amelanchier alnifolia","acy","C63H108O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"6245","Amelanchier alnifolia","acy","C63H106O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6246","Amelanchier alnifolia","acy","C59H102O6","[(2S)-2,3-bis[[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy]propyl] icosanoate"
"6247","Amelanchier alnifolia","acy","C59H100O6","[(2S)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6248","Amelanchier alnifolia","acy","C61H104O6","[(2S)-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6249","Amelanchier alnifolia","acy","C61H102O6","[(2S)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6250","Amelanchier alnifolia","acy","C63H106O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6251","Amelanchier alnifolia","acy","C63H104O6","[(2S)-3-icosanoyloxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"6252","Amelanchier alnifolia","acy","C59H110O5","[(2R)-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-3-octadecoxypropyl] icosanoate"
"6253","Amelanchier alnifolia","acy","C61H110O6","[3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6254","Amelanchier alnifolia","acy","C63H114O6","[3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] docosanoate"
"6255","Amelanchier alnifolia","acy","C65H118O6","[3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] tetracosanoate"
"6256","Amelanchier alnifolia","acy","C55H96O6","[(2S)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(Z)-tetradec-9-enoyl]oxypropyl] icosanoate"
"6257","Amelanchier alnifolia","acy","C57H100O6","[(2S)-3-[(Z)-hexadec-9-enoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6258","Amelanchier alnifolia","acy","C59H104O6","[(2S)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] icosanoate"
"6259","Amelanchier alnifolia","acy","C59H104O6","[(2S)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropyl] icosanoate"
"6260","Amelanchier alnifolia","acy","C61H108O6","[(2S)-3-[(Z)-icos-11-enoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6261","Amelanchier alnifolia","acy","C61H104O6","[(2S)-3-[(5Z,8Z,11Z)-icosa-5,8,11-trienoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6262","Amelanchier alnifolia","acy","C63H112O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (Z)-docos-13-enoate"
"6263","Amelanchier alnifolia","acy","C65H116O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (Z)-tetracos-15-enoate"
"6264","Amelanchier alnifolia","acy","C59H102O6","[(2S)-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6265","Amelanchier alnifolia","acy","C59H100O6","[(2S)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxypropyl] icosanoate"
"6266","Amelanchier alnifolia","acy","C61H106O6","[(2S)-3-[(11Z,14Z)-icosa-11,14-dienoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6267","Amelanchier alnifolia","acy","C61H104O6","[(2S)-3-[(8Z,11Z,14Z)-icosa-8,11,14-trienoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6268","Amelanchier alnifolia","acy","C61H102O6","[(2S)-3-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6269","Amelanchier alnifolia","acy","C63H110O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"6270","Amelanchier alnifolia","acy","C63H106O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"6271","Amelanchier alnifolia","acy","C63H104O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6272","Amelanchier alnifolia","acy","C59H100O6","[(2S)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6273","Amelanchier alnifolia","acy","C59H98O6","[(2S)-2,3-bis[[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy]propyl] icosanoate"
"6274","Amelanchier alnifolia","acy","C61H102O6","[(2S)-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6275","Amelanchier alnifolia","acy","C61H100O6","[3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6276","Amelanchier alnifolia","acy","C63H104O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6277","Amelanchier alnifolia","acy","C63H102O6","[(2S)-3-icosanoyloxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"6278","Amelanchier alnifolia","acy","C59H108O5","[(2R)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-octadecoxypropyl] icosanoate"
"6279","Amelanchier alnifolia","acy","C63H114O6","[3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] icosanoate"
"6280","Amelanchier alnifolia","acy","C65H118O6","[3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] docosanoate"
"6281","Amelanchier alnifolia","acy","C67H122O6","[3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] tetracosanoate"
"6282","Amelanchier alnifolia","acy","C57H100O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(Z)-tetradec-9-enoyl]oxypropyl] icosanoate"
"6283","Amelanchier alnifolia","acy","C59H104O6","[(2S)-3-[(Z)-hexadec-9-enoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] icosanoate"
"6284","Amelanchier alnifolia","acy","C61H108O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] icosanoate"
"6285","Amelanchier alnifolia","acy","C61H108O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropyl] icosanoate"
"6286","Amelanchier alnifolia","acy","C63H112O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(Z)-icos-11-enoyl]oxypropyl] icosanoate"
"6287","Amelanchier alnifolia","acy","C63H108O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(5Z,8Z,11Z)-icosa-5,8,11-trienoyl]oxypropyl] icosanoate"
"6288","Amelanchier alnifolia","acy","C65H116O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (Z)-docos-13-enoate"
"6289","Amelanchier alnifolia","acy","C67H120O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (Z)-tetracos-15-enoate"
"6290","Amelanchier alnifolia","acy","C61H106O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxypropyl] icosanoate"
"6291","Amelanchier alnifolia","acy","C61H104O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxypropyl] icosanoate"
"6292","Amelanchier alnifolia","acy","C63H110O6","[(2S)-3-[(11Z,14Z)-icosa-11,14-dienoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] icosanoate"
"6293","Amelanchier alnifolia","acy","C63H108O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(8Z,11Z,14Z)-icosa-8,11,14-trienoyl]oxypropyl] icosanoate"
"6294","Amelanchier alnifolia","acy","C63H106O6","[(2S)-3-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] icosanoate"
"6295","Amelanchier alnifolia","acy","C65H114O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"6296","Amelanchier alnifolia","acy","C65H110O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"6297","Amelanchier alnifolia","acy","C65H108O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6298","Amelanchier alnifolia","acy","C61H104O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6299","Amelanchier alnifolia","acy","C61H102O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6300","Amelanchier alnifolia","acy","C63H106O6","[(2S)-2,3-bis[[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy]propyl] icosanoate"
"6301","Amelanchier alnifolia","acy","C63H104O6","[(2S)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] icosanoate"
"6302","Amelanchier alnifolia","acy","C65H108O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6303","Amelanchier alnifolia","acy","C65H106O6","[(2S)-3-icosanoyloxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"6304","Amelanchier alnifolia","acy","C61H112O5","[(2R)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-octadecoxypropyl] icosanoate"
"6305","Amelanchier alnifolia","acy","C63H112O6","[3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] icosanoate"
"6306","Amelanchier alnifolia","acy","C65H116O6","[3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] docosanoate"
"6307","Amelanchier alnifolia","acy","C67H120O6","[3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] tetracosanoate"
"6308","Amelanchier alnifolia","acy","C57H98O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(Z)-tetradec-9-enoyl]oxypropyl] icosanoate"
"6309","Amelanchier alnifolia","acy","C59H102O6","[(2S)-3-[(Z)-hexadec-9-enoyl]oxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] icosanoate"
"6310","Amelanchier alnifolia","acy","C61H106O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] icosanoate"
"6311","Amelanchier alnifolia","acy","C61H106O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropyl] icosanoate"
"6312","Amelanchier alnifolia","acy","C63H110O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(Z)-icos-11-enoyl]oxypropyl] icosanoate"
"6313","Amelanchier alnifolia","acy","C63H106O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(5Z,8Z,11Z)-icosa-5,8,11-trienoyl]oxypropyl] icosanoate"
"6314","Amelanchier alnifolia","acy","C65H114O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (Z)-docos-13-enoate"
"6315","Amelanchier alnifolia","acy","C67H118O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (Z)-tetracos-15-enoate"
"6316","Amelanchier alnifolia","acy","C61H104O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxypropyl] icosanoate"
"6317","Amelanchier alnifolia","acy","C61H102O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxypropyl] icosanoate"
"6318","Amelanchier alnifolia","acy","C63H108O6","[(2S)-3-[(11Z,14Z)-icosa-11,14-dienoyl]oxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] icosanoate"
"6319","Amelanchier alnifolia","acy","C63H106O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(8Z,11Z,14Z)-icosa-8,11,14-trienoyl]oxypropyl] icosanoate"
"6320","Amelanchier alnifolia","acy","C63H104O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxypropyl] icosanoate"
"6321","Amelanchier alnifolia","acy","C65H112O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"6322","Amelanchier alnifolia","acy","C65H108O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"6323","Amelanchier alnifolia","acy","C65H106O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"6324","Amelanchier alnifolia","acy","C61H102O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] icosanoate"
"6325","Amelanchier alnifolia","acy","C61H100O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] icosanoate"
"6326","Amelanchier alnifolia","acy","C63H104O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] icosanoate"
"6327","Amelanchier alnifolia","acy","C63H102O6","[(2S)-2,3-bis[[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy]propyl] icosanoate"
"6328","Amelanchier alnifolia","acy","C65H106O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6329","Amelanchier alnifolia","acy","C65H104O6","[(2S)-3-icosanoyloxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"6330","Amelanchier alnifolia","acy","C61H110O5","[(2R)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-octadecoxypropyl] icosanoate"
"6331","Amelanchier alnifolia","acy","C65H116O6","1,3-di(icosanoyloxy)propan-2-yl (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6332","Amelanchier alnifolia","acy","C67H120O6","[2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-icosanoyloxypropyl] docosanoate"
"6333","Amelanchier alnifolia","acy","C69H124O6","[2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-icosanoyloxypropyl] tetracosanoate"
"6334","Amelanchier alnifolia","acy","C59H102O6","[(2S)-1-icosanoyloxy-3-[(Z)-tetradec-9-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6335","Amelanchier alnifolia","acy","C61H106O6","[(2S)-1-[(Z)-hexadec-9-enoyl]oxy-3-icosanoyloxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"6336","Amelanchier alnifolia","acy","C63H110O6","[(2S)-1-icosanoyloxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
